,fecha,rol,sexo,edad,id,n_victimas,hora,t_calle,calle,direccion,comuna,longitud,latitud,participantes,victima,acusado
0,2016-01-01,CONDUCTOR,MASCULINO,19,2016-0001,1,04:00:00,AVENIDA,PIEDRA BUENA AV.,"PIEDRA BUENA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47533969,-34.68757022,MOTO-AUTO,MOTO,AUTO
1,2016-01-02,CONDUCTOR,MASCULINO,70,2016-0002,1,01:15:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,AUTO-PASAJEROS,AUTO,PASAJEROS
2,2016-01-03,CONDUCTOR,MASCULINO,30,2016-0003,1,07:00:00,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. 2034,1,-58.39040293,-34.63189362,MOTO-AUTO,MOTO,AUTO
3,2016-01-10,CONDUCTOR,MASCULINO,18,2016-0004,1,00:00:00,AVENIDA,LARRAZABAL AV.,"LARRAZABAL AV. y VILLEGAS, CONRADO, GRAL.",8,-58.46503904,-34.68092974,MOTO-SD,MOTO,AUTO
4,2016-01-21,CONDUCTOR,MASCULINO,29,2016-0005,1,05:20:00,AVENIDA,SAN JUAN AV.,"SAN JUAN AV. y SAENZ PEÃ‘A, LUIS, PRES.",1,-58.38718297,-34.62246630,MOTO-PASAJEROS,MOTO,PASAJEROS
5,2016-01-24,CONDUCTOR,MASCULINO,30,2016-0008,1,18:30:00,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
6,2016-01-24,PASAJERO_ACOMPAÑANTE,MASCULINO,29,2016-0009,1,19:10:00,CALLE,NOGOYA,"NOGOYA y GONZALEZ, JOAQUIN V.",11,-58.50095869,-34.60825440,MOTO-AUTO,MOTO,AUTO
7,2016-01-29,CONDUCTOR,MASCULINO,18,2016-0010,1,15:20:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,MOTO-AUTO,MOTO,AUTO
8,2016-02-08,CONDUCTOR,MASCULINO,22,2016-0012,1,01:20:00,AVENIDA,BELGRANO AV.,"BELGRANO AV. e IRIGOYEN, BERNARDO DE",1,-58.38048577,-34.61303893,MOTO-CARGAS,MOTO,CARGAS
9,2016-02-10,PEATON,MASCULINO,16,2016-0013,1,11:30:00,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. 1366,1,-58.39114932,-34.62477387,PEATON-AUTO,PEATON,AUTO
10,2016-02-14,PEATON,FEMENINO,16,2016-0015,1,05:14:00,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.","SCALABRINI ORTIZ, RAUL AV. y VERA",15,-58.43760020,-34.59912758,PEATON-AUTO,PEATON,AUTO
11,2016-02-14,PASAJERO_ACOMPAÑANTE,FEMENINO,19,2016-0016,1,22:00:00,AVENIDA,REGIMIENTO DE PATRICIOS AV.,"REGIMIENTO DE PATRICIOS AV. y QUINQUELA MARTIN, BENITO",4,-58.36882665,-34.64291993,MOTO-AUTO,MOTO,AUTO
12,2016-02-15,PEATON,MASCULINO,59,2016-0017,1,16:54:00,AVENIDA,"ACOSTA, MARIANO","ACOSTA, MARIANO y JANER, ANA MARIA",8,-58.44989671,-34.65970435,PEATON-MOTO,PEATON,MOTO
13,2016-02-17,PEATON,FEMENINO,65,2016-0019,1,09:30:00,CALLE,"DE LA TORRE, LISANDRO","DE LA TORRE, LISANDRO y GARCIA GRANDE DE ZEQUEIRA, SEVERO",9,-58.50990884,-34.65468721,PEATON-PASAJEROS,PEATON,PASAJEROS
14,2016-02-17,PEATON,MASCULINO,59,2016-0020,1,16:00:00,CALLE,SUIPACHA,SUIPACHA 156,1,-58.37952223,-34.60653282,PEATON-AUTO,PEATON,AUTO
15,2016-02-17,CONDUCTOR,MASCULINO,34,2016-0021,1,23:35:00,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y CURAPALIGUE,7,-58.45157703,-34.63063795,AUTO-AUTO,AUTO,AUTO
16,2016-02-21,PASAJERO_ACOMPAÑANTE,MASCULINO,41,2016-0022,1,06:00:00,AVENIDA,9 DE JULIO AV.,"9 DE JULIO AV. y ALSINA, ADOLFO",1,-58.38144696,-34.61079875,MOTO-AUTO,MOTO,AUTO
17,2016-02-28,PASAJERO_ACOMPAÑANTE,MASCULINO,34,2016-0025,1,04:50:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y 27 DE FEBRERO AV.",8,-58.46244952,-34.70524971,AUTO-AUTO,AUTO,AUTO
18,2016-02-28,CONDUCTOR,MASCULINO,30,2016-0026,1,07:30:00,CALLE,HOLMBERG,HOLMBERG y VEDIA,12,-58.49216191,-34.54738649,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
19,2016-02-28,PASAJERO_ACOMPAÑANTE,MASCULINO,34,2016-0027,1,09:35:00,AVENIDA,CURAPALIGUE AV.,"CURAPALIGUE AV. y DIAZ, AVELINO",7,-58.44497874,-34.63852623,AUTO-AUTO,AUTO,AUTO
20,2016-03-02,PEATON,MASCULINO,50,2016-0028,1,10:00:00,AVENIDA,VIAMONTE,VIAMONTE y 9 DE JULIO AV.,1,-58.38199706,-34.60028648,PEATON-CARGAS,PEATON,CARGAS
21,2016-03-04,PEATON,MASCULINO,38,2016-0029,1,17:30:00,AVENIDA,CABILDO AV.,CABILDO AV. y DEHEZA,12,-58.47378664,-34.54153077,PEATON-PASAJEROS,PEATON,PASAJEROS
22,2016-03-08,CONDUCTOR,MASCULINO,21,2016-0031,1,12:30:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO-PASAJEROS,MOTO,PASAJEROS
23,2016-03-12,PEATON,MASCULINO,52,2016-0034,1,12:30:00,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON-PASAJEROS,PEATON,PASAJEROS
24,2016-03-13,CONDUCTOR,MASCULINO,34,2016-0035,1,06:00:00,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO-PASAJEROS,MOTO,PASAJEROS
25,2016-03-14,PASAJERO_ACOMPAÑANTE,MASCULINO,36,2016-0036,1,00:15:00,CALLE,HERRERA,"HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO-PASAJEROS,MOTO,PASAJEROS
26,2016-03-19,CONDUCTOR,MASCULINO,20,2016-0037,1,11:00:00,AVENIDA,LAFUENTE AV.,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO-MOTO,MOTO,MOTO
27,2016-03-21,PEATON,MASCULINO,29,2016-0038,1,08:06:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON-PASAJEROS,PEATON,PASAJEROS
28,2016-03-23,CONDUCTOR,MASCULINO,20,2016-0039,1,01:50:00,AVENIDA,"MITRE, BARTOLOME","MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.60883960,MOTO-PASAJEROS,MOTO,PASAJEROS
29,2016-03-29,CONDUCTOR,MASCULINO,54,2016-0041,2,11:00:00,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.46076550,-34.63350444,MOTO-CARGAS,MOTO,CARGAS
30,2016-03-29,PASAJERO_ACOMPAÑANTE,MASCULINO,47,2016-0041,2,11:00:00,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.46076550,-34.63350444,MOTO-CARGAS,MOTO,CARGAS
31,2016-03-30,PEATON,FEMENINO,56,2016-0043,1,18:15:00,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON-CARGAS,PEATON,CARGAS
32,2016-03-31,CONDUCTOR,MASCULINO,24,2016-0044,1,19:40:00,AVENIDA,"MORENO, JOSE MARIA AV.","MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MULTIPLE,MOTO,MULTIPLE
33,2016-04-11,CONDUCTOR,MASCULINO,37,2016-0045,1,10:25:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO-SD,MOTO,PASAJEROS
34,2016-04-15,PEATON,MASCULINO,41,2016-0047,1,05:30:00,CALLE,LIMA,LIMA 1483,1,-58.38247061,-34.62571878,PEATON-PASAJEROS,PEATON,PASAJEROS
35,2016-04-15,PEATON,FEMENINO,39,2016-0048,1,17:40:00,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON-PASAJEROS,PEATON,PASAJEROS
36,2016-04-17,CONDUCTOR,MASCULINO,27,2016-0049,1,00:00:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,SD-SD,PEATON,PASAJEROS
37,2016-04-19,PEATON,MASCULINO,78,2016-0050,1,09:50:00,AVENIDA,"GORDILLO, TIMOTEO","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON-PASAJEROS,PEATON,PASAJEROS
38,2016-04-20,CONDUCTOR,MASCULINO,36,2016-0051,1,04:00:00,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO-CARGAS,MOTO,CARGAS
39,2016-04-20,PEATON,MASCULINO,34,2016-0052,1,20:00:00,AUTOPISTA,"LUGONES, LEOPOLDO AV.",AU LUGONES PK 10000,13,-58.43857438048696,-34.548442966517044,MOTO-SD,MOTO,AUTO
40,2016-04-22,PEATON,MASCULINO,38,2016-0053,1,09:30:00,AVENIDA,TRIUNVIRATO AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.48429180,-34.57558053,PEATON-PASAJEROS,PEATON,PASAJEROS
41,2016-04-23,CONDUCTOR,MASCULINO,30,2016-0054,1,21:00:00,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"AU DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.",8,-58.48695354,-34.68795245,MOTO-MOTO,MOTO,MOTO
42,2016-04-25,PEATON,MASCULINO,79,2016-0055,1,20:30:00,AVENIDA,"CASTILLA, RAMON, MARISCAL","CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.",14,-58.40021959,-34.57964781,PEATON-CARGAS,PEATON,CARGAS
43,2016-04-26,CONDUCTOR,MASCULINO,26,2016-0056,1,04:45:00,AVENIDA,"CAMPOS, LUIS M. AV.","CAMPOS, LUIS M. AV. 30",14,-58.42957885,-34.57660058,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
44,2016-05-04,PEATON,FEMENINO,57,2016-0058,1,14:00:00,CALLE,LIMA,LIMA 1471,1,-58.38247542,-34.62556293,PEATON-MOTO,PEATON,MOTO
45,2016-05-08,PEATON,MASCULINO,37,2016-0059,1,16:30:00,CALLE,CIUDADELA,CIUDADELA y LIMA,1,-58.38222219,-34.62728101,PEATON-PASAJEROS,PEATON,PASAJEROS
46,2016-05-14,PEATON,MASCULINO,20,2016-0064,1,18:11:00,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y CARRASCO AV.",10,-58.49485242,-34.62953445,PEATON-PASAJEROS,PEATON,PASAJEROS
47,2016-05-20,PEATON,MASCULINO,20,2016-0065,1,14:40:00,AVENIDA,GAONA AV.,GAONA AV. y ESPINOSA,6,-58.45227946,-34.61068024,PEATON-AUTO,PEATON,AUTO
48,2016-05-21,PASAJERO_ACOMPAÑANTE,FEMENINO,30,2016-0067,1,17:00:00,AVENIDA,"DE LA TORRE, LISANDRO","DE LA TORRE, LISANDRO y SARAZA",8,-58.48455411,-34.67512760,MOTO-PASAJEROS,MOTO,PASAJEROS
49,2016-05-22,CONDUCTOR,MASCULINO,58,2016-0068,1,22:00:00,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. y PUEYRREDON AV.",2,-58.39056593,-34.58418569,MOTO-PASAJEROS,MOTO,PASAJEROS
50,2016-05-23,CONDUCTOR,MASCULINO,30,2016-0069,1,03:30:00,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. y FILIBERTO,3,-58.39118948,-34.62704273,AUTO-CARGAS,AUTO,CARGAS
51,2016-06-11,CONDUCTOR,MASCULINO,23,2016-0073,1,15:00:00,CALLE,"MAGARI?OS CERVANTES, A.","MAGARIÃ‘OS CERVANTES, A. 3900",10,-58.49021952,-34.62025108,MOTO-CARGAS,MOTO,CARGAS
52,2016-06-12,CONDUCTOR,MASCULINO,60,2016-0074,1,06:40:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y SCAPINO, RODOLFO",8,-58.49896559,-34.67732118,AUTO-AUTO,AUTO,AUTO
53,2016-06-12,PEATON,MASCULINO,42,2016-0075,1,23:13:00,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AU DELLEPIANE LUIS TTE. GRAL. y MIRALLA,8,-58.47461076,-34.66874679,PEATON-AUTO,PEATON,AUTO
54,2016-06-13,PEATON,FEMENINO,53,2016-0076,1,16:20:00,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y CAMARONES,15,-58.46210891,-34.60356211,PEATON-PASAJEROS,PEATON,PASAJEROS
55,2016-06-13,PEATON,FEMENINO,13,2016-0077,1,21:52:00,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL","PERON, JUAN DOMINGO, TTE. GENERAL y ALEM, LEANDRO N. AV.",1,-58.37027770,-34.60536123,PEATON-PASAJEROS,PEATON,PASAJEROS
56,2016-06-13,CONDUCTOR,MASCULINO,30,2016-0078,1,23:01:00,AVENIDA,BELGRANO AV.,BELGRANO AV. y JUJUY AV.,3,-58.40491455,-34.61463830,MOTO-MOTO,MOTO,MOTO
57,2016-06-16,CONDUCTOR,FEMENINO,51,2016-0079,1,17:13:00,AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y UDAONDO, GUILLERMO AV.",13,-58.45504154,-34.54864492,AUTO-AUTO,AUTO,AUTO
58,2016-06-18,CONDUCTOR,MASCULINO,60,2016-0080,1,06:42:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y RIVADAVIA AV.",9,-58.52927982,-34.63931752,AUTO-SD,AUTO,PASAJEROS
59,2016-06-22,CONDUCTOR,MASCULINO,40,2016-0081,1,07:42:00,AVENIDA,"LARRALDE, CRISOLOGO AV.","LARRALDE, CRISOLOGO AV. y MACHAIN",12,-58.48721060,-34.55904606,MOTO-AUTO,MOTO,AUTO
60,2016-06-27,PEATON,MASCULINO,87,2016-0082,1,18:24:00,AVENIDA,LA PLATA AV.,LA PLATA AV. 2384,4,-58.42273092,-34.64228803,PEATON-AUTO,PEATON,AUTO
61,2016-06-28,PEATON,FEMENINO,76,2016-0083,1,20:46:00,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y PUAN",6,-58.44788671,-34.62539009,PEATON-MOTO,PEATON,MOTO
62,2016-06-29,PEATON,MASCULINO,57,2016-0084,1,22:00:00,CALLE,"PELLEGRINI, CARLOS","PELLEGRINI, CARLOS y TUCUMAN",1,-58.38110563,-34.60135531,PEATON-PASAJEROS,PEATON,PASAJEROS
63,2016-06-29,CONDUCTOR,MASCULINO,43,2016-0085,1,22:00:00,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. y EREZCANO",4,-58.42378834,-34.65734100,MOTO-MOVIL,MOTO,OTRO
64,2016-06-30,PEATON,MASCULINO,75,2016-0086,1,16:10:00,AVENIDA,OLIVERA AV.,"OLIVERA AV. y FALCON, RAMON L.,CNEL.",10,-58.48727942,-34.63652467,PEATON-PASAJEROS,PEATON,PASAJEROS
65,2016-07-03,CONDUCTOR,MASCULINO,23,2016-0087,1,00:10:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.,1,-58.37864583,-34.62907067,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
66,2016-07-11,PEATON,FEMENINO,70,2016-0088,1,15:30:00,CALLE,CERETTI,CERETTI y NUÃ‘EZ,12,-58.50151750,-34.56767549,PEATON-AUTO,PEATON,AUTO
67,2016-07-14,PEATON,MASCULINO,35,2016-0089,1,06:40:00,AUTOPISTA,"LUGONES, LEOPOLDO AV.","LUGONES, LEOPOLDO AV. y LA PAMPA",13,-58.43233425,-34.55185825,PEATON-AUTO,PEATON,AUTO
68,2016-07-14,PEATON,MASCULINO,60,2016-0090,1,22:00:00,AVENIDA,"SALGUERO, JERONIMO","SALGUERO, JERONIMO y RIVADAVIA AV.",5,-58.41971993,-34.61112240,PEATON-PASAJEROS,PEATON,PASAJEROS
69,2016-07-15,CONDUCTOR,MASCULINO,24,2016-0092,1,11:00:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO-CARGAS,MOTO,CARGAS
70,2016-07-17,CONDUCTOR,MASCULINO,35,2016-0093,1,03:30:00,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y MITRE, EMILIO",6,-58.44362126,-34.62301748,AUTO-AUTO,AUTO,AUTO
71,2016-07-23,CONDUCTOR,MASCULINO,29,2016-0095,1,06:12:00,AVENIDA,MERCEDES,MERCEDES y MOSCONI GENERAL AV.,11,-58.51713095,-34.59546519,MOTO-AUTO,MOTO,AUTO
72,2016-07-25,CONDUCTOR,MASCULINO,41,2016-0096,1,07:00:00,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AU DELLEPIANE LUIS TTE. GRAL.,8,-58.47433193007387,-34.66684950051973,MOTO-CARGAS,MOTO,CARGAS
73,2016-07-26,PEATON,MASCULINO,80,2016-0097,1,18:45:00,CALLE,SOLIS,SOLIS y MEXICO,1,-58.39038605,-34.61562810,PEATON-AUTO,PEATON,AUTO
74,2016-07-27,CONDUCTOR,FEMENINO,43,2016-0098,1,16:08:00,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y ALBERTI,3,-58.40042405,-34.62356174,MOTO-CARGAS,MOTO,CARGAS
75,2016-07-29,CONDUCTOR,MASCULINO,45,2016-0099,1,16:00:00,GRAL PAZ,MOSCONI GENERAL AV.,"MOSCONI GENERAL AV. y PAZ, GRAL. AV.",11,-58.52340614,-34.59798754,CARGAS-CARGAS,CARGAS,CARGAS
76,2016-08-03,CONDUCTOR,MASCULINO,57,2016-0100,1,23:27:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
77,2016-08-07,CONDUCTOR,MASCULINO,67,2016-0101,1,19:42:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y CHAVEZ, JORGE",9,-58.52932872,-34.65014993,SD-SD,PEATON,CARGAS
78,2016-08-10,CONDUCTOR,MASCULINO,29,2016-0102,1,23:37:00,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y SUAREZ, JOSE LEON",9,-58.50011639,-34.67316502,MOTO-CARGAS,MOTO,CARGAS
79,2016-08-14,CONDUCTOR,MASCULINO,21,2016-0104,1,21:15:00,AVENIDA,ZINNY,ZINNY y SANTIAGO DE COMPOSTELA AV.,9,-58.46635001,-34.65624369,MOTO-PASAJEROS,MOTO,PASAJEROS
80,2016-08-17,PEATON,MASCULINO,19,2016-0105,1,00:05:00,AVENIDA,"LACROZE, FEDERICO AV.","LACROZE, FEDERICO AV. y FRAGA",15,-58.45343236,-34.58435809,PEATON-PASAJEROS,PEATON,PASAJEROS
81,2016-08-19,PEATON,MASCULINO,38,2016-0106,1,21:02:00,AVENIDA,"PELLEGRINI, CARLOS","PELLEGRINI, CARLOS y DEL LIBERTADOR AV.",1,-58.38090932,-34.58927731,PEATON-PASAJEROS,PEATON,PASAJEROS
82,2016-08-20,CONDUCTOR,MASCULINO,21,2016-0107,1,08:22:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.,4,-58.37157668,-34.65429986,MOTO-AUTO,MOTO,AUTO
83,2016-08-24,CONDUCTOR,FEMENINO,53,2016-0109,1,05:45:00,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO y BARRAGAN,9,-58.52280139,-34.63659934,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
84,2016-08-24,PEATON,MASCULINO,57,2016-0110,1,20:21:00,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y CARHUE",9,-58.51232237,-34.65903530,PEATON-SD,PEATON,CARGAS
85,2016-08-25,CONDUCTOR,MASCULINO,27,2016-0111,1,09:30:00,AUTOPISTA,LUGONES,LUGONES y LA PAMPA,15,-58.47461905,-34.57663634,MOTO-CARGAS,MOTO,CARGAS
86,2016-08-27,CONDUCTOR,MASCULINO,24,2016-0112,1,04:40:00,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO y AU 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
87,2016-08-27,PEATON,FEMENINO,60,2016-0113,1,16:45:00,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,PEATON-PASAJEROS,PEATON,PASAJEROS
88,2016-08-31,CICLISTA,FEMENINO,55,2016-0114,1,11:20:00,CALLE,"SALGUERO, JERONIMO","SALGUERO, JERONIMO 1410",14,-58.41848605,-34.59394733,BICICLETA-CARGAS,BICICLETA,CARGAS
89,2016-09-02,CONDUCTOR,MASCULINO,29,2016-0115,1,11:50:00,CALLE,ARIAS,ARIAS y TRONADOR,12,-58.48935041,-34.54917673,SD-CARGAS,MOTO,CARGAS
90,2016-09-02,CONDUCTOR,MASCULINO,30,2016-0116,1,20:20:00,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO-AUTO,MOTO,AUTO
91,2016-09-03,CONDUCTOR,MASCULINO,43,2016-0117,1,15:30:00,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y TAGLE,14,-58.39936478,-34.58271474,AUTO-AUTO,AUTO,AUTO
92,2016-09-04,CONDUCTOR,MASCULINO,27,2016-0118,1,03:30:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 2.9,1,-58.37936704,-34.62694503,AUTO-AUTO,AUTO,AUTO
93,2016-09-04,PASAJERO_ACOMPAÑANTE,FEMENINO,26,2016-0119,1,06:40:00,AVENIDA,"LARRALDE, CRISOLOGO AV.","LARRALDE, CRISOLOGO AV. y TRIUNVIRATO AV.",12,-58.49659234,-34.56353635,SD-SD,PEATON,PASAJEROS
94,2016-09-13,CICLISTA,MASCULINO,49,2016-0122,1,07:10:00,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 4233",9,-58.47256391,-34.65194557,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
95,2016-09-14,CONDUCTOR,FEMENINO,58,2016-0123,1,09:00:00,AVENIDA,ASAMBLEA AV.,"ASAMBLEA AV. y BONORINO, ESTEBAN, CNEL. AV.",7,-58.45130953,-34.64053676,MOTO-AUTO,MOTO,AUTO
96,2016-09-16,PEATON,MASCULINO,67,2016-0124,1,15:24:00,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y RIVERA INDARTE AV.,7,-58.46271207,-34.62884871,PEATON-PASAJEROS,PEATON,PASAJEROS
97,2016-09-17,CONDUCTOR,MASCULINO,30,2016-0125,1,12:14:00,AUTOPISTA,AUTOPISTA PERITO MORENO,"AU PERITO MORENO y ALBERDI, JUAN BAUTISTA AV.",10,-58.49020869,-34.64243791,MOTO-MOTO,MOTO,MOTO
98,2016-09-18,CONDUCTOR,MASCULINO,37,2016-0126,2,22:45:00,CALLE,IRIGOYEN,IRIGOYEN y TINOGASTA,10,-58.52572109,-34.62125906,AUTO-CARGAS,AUTO,CARGAS
99,2016-09-18,PASAJERO_ACOMPAÑANTE,MASCULINO,60,2016-0126,2,22:45:00,CALLE,IRIGOYEN,IRIGOYEN y TINOGASTA,10,-58.52572109,-34.62125906,AUTO-CARGAS,AUTO,CARGAS
100,2016-09-24,PEATON,MASCULINO,50,2016-0127,1,10:25:00,AVENIDA,"ACOSTA, MARIANO","ACOSTA, MARIANO y ROCA, CNEL. AV.",8,-58.44094791,-34.66677111,PEATON-PASAJEROS,PEATON,PASAJEROS
101,2016-10-02,PEATON,FEMENINO,81,2016-0128,1,11:30:00,AVENIDA,CASTRO,CASTRO y PAVON AV.,5,-58.41914024,-34.63053890,PEATON-PASAJEROS,PEATON,PASAJEROS
102,2016-10-04,CONDUCTOR,MASCULINO,29,2016-0130,1,12:30:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,1,-58.37910942,-34.62764717,MOTO-CARGAS,MOTO,CARGAS
103,2016-10-09,PEATON,MASCULINO,35,2016-0131,1,19:13:00,CALLE,MIRAVE,MIRAVE 3500,4,-58.39871183,-34.64539318,PEATON-AUTO,PEATON,AUTO
104,2016-10-10,PASAJERO_ACOMPAÑANTE,MASCULINO,30,2016-0132,1,02:30:00,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y 24 DE NOVIEMBRE,3,-58.41036975,-34.62477021,AUTO-PASAJEROS,AUTO,PASAJEROS
105,2016-10-14,CONDUCTOR,MASCULINO,41,2016-0133,1,00:05:00,AVENIDA,LAS HERAS GENERAL AV.,LAS HERAS GENERAL AV. y SANCHEZ DE BUSTAMANTE,14,-58.40204698,-34.58342690,MOTO-AUTO,MOTO,AUTO
106,2016-10-23,CONDUCTOR,MASCULINO,25,2016-0134,1,05:00:00,AVENIDA,PIEDRA BUENA AV.,PIEDRA BUENA AV. y 2 DE ABRIL DE 1982,8,-58.48935287,-34.67648597,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
107,2016-10-24,PEATON,MASCULINO,29,2016-0135,1,05:00:00,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. y PINEDO, INT.",14,-58.42260225,-34.56403694,PEATON-SD,PEATON,PASAJEROS
